"seg.id","dist2rd","slope","ndvi","dt","id","date","state","lunar"
9824,14.8470502185315,0.421368647951179,0.423711947637473,NA,"tm15","2015-07-23 23:50:00","Transit",0.515348107563037
9824,3.41991403746638,1.03464982483115,0.410050509385592,360,"tm15","2015-07-23 23:50:00","Transit",0.515348107563037
9825,3.41991403746638,1.03464982483115,0.410050509385592,NA,"tm15","2015-07-23 23:56:00","Transit",0.515348107563037
9825,2.94356760666674,1.14998402673717,0.408246644363935,NA,"tm15","2015-07-23 23:56:00","Transit",0.515348107563037
9825,20.1103929537952,0.495831460901642,0.415459259659557,NA,"tm15","2015-07-23 23:56:00","Transit",0.515348107563037
9825,6.66887667908425,0.547564480387062,0.437539721692708,NA,"tm15","2015-07-23 23:56:00","Transit",0.515348107563037
9825,0.0462121566952968,0.635519484165581,0.392833427906344,NA,"tm15","2015-07-23 23:56:00","Transit",0.515348107563037
9825,9.31435697330916,1.31665956337338,0.428456480198561,180,"tm15","2015-07-23 23:56:00","Transit",0.515348107563037
9826,9.31435697330916,1.31665956337338,0.428456480198561,NA,"tm15","2015-07-23 23:59:00","Transit",0.515348107563037
9826,0.0462121566952968,0.635519484165581,0.392833427906344,NA,"tm15","2015-07-23 23:59:00","Transit",0.515348107563037
9826,6.66887667908425,0.547564480387062,0.437539721692708,NA,"tm15","2015-07-23 23:59:00","Transit",0.515348107563037
9826,1.05758816816141,1.23993238636857,0.406381989037713,300,"tm15","2015-07-23 23:59:00","Transit",0.515348107563037
9827,1.05758816816141,1.23993238636857,0.406381989037713,NA,"tm15","2015-07-24 00:04:00","Transit",0.620535743483983
9827,16.8744717205008,0.10969057314247,0.384868204250849,NA,"tm15","2015-07-24 00:04:00","Transit",0.620535743483983
9827,0.639243124524432,1.18874989513065,0.374785410928395,NA,"tm15","2015-07-24 00:04:00","Transit",0.620535743483983
9827,2.62898907888012,1.56806230034965,0.378963212237186,NA,"tm15","2015-07-24 00:04:00","Transit",0.620535743483983
9827,0,0.366151390525119,0.361194416669028,NA,"tm15","2015-07-24 00:04:00","Transit",0.620535743483983
9827,0,1.12537150185894,0.362321954554405,300,"tm15","2015-07-24 00:04:00","Transit",0.620535743483983
9828,0,1.12537150185894,0.362321954554405,NA,"tm15","2015-07-24 00:09:00","Transit",0.620535743483983
9828,0,1.71020234287057,0.384692714689152,NA,"tm15","2015-07-24 00:09:00","Transit",0.620535743483983
9828,0,1.46895432603379,0.268244407483201,300,"tm15","2015-07-24 00:09:00","Transit",0.620535743483983
9829,0,1.46895432603379,0.268244407483201,NA,"tm15","2015-07-24 00:14:00","Transit",0.620535743483983
9829,0,2.26676611776351,0.2968129157826,300,"tm15","2015-07-24 00:14:00","Transit",0.620535743483983
9830,0,2.26676611776351,0.2968129157826,NA,"tm15","2015-07-24 00:19:00","Transit",0.620535743483983
9830,0,3.153109301823,0.327394349365574,NA,"tm15","2015-07-24 00:19:00","Transit",0.620535743483983
9830,1.69302619928098,3.03551244859189,0.364739026260805,NA,"tm15","2015-07-24 00:19:00","Transit",0.620535743483983
9830,0,2.43682900677817,0.271455407274518,NA,"tm15","2015-07-24 00:19:00","Transit",0.620535743483983
9830,0,1.72778098597281,0.280827119826421,300,"tm15","2015-07-24 00:19:00","Transit",0.620535743483983
9843,6.27909256350661,1.06026529038224,0.378923486517654,NA,"tm15","2015-07-24 01:20:00","Transit",0.620535743483983
9843,9.74196333511138,1.22140311842601,0.341761145199897,NA,"tm15","2015-07-24 01:20:00","Transit",0.620535743483983
9843,8.91412900095299,0.911072547221095,0.323716478436227,300,"tm15","2015-07-24 01:20:00","Transit",0.620535743483983
9844,8.91412900095299,0.911072547221095,0.323716478436227,NA,"tm15","2015-07-24 01:25:00","Transit",0.620535743483983
9844,1.45011978077789,2.12318090018331,0.307084742892831,NA,"tm15","2015-07-24 01:25:00","Transit",0.620535743483983
9844,19.5798421499439,2.66713781427286,0.357357720453566,NA,"tm15","2015-07-24 01:25:00","Transit",0.620535743483983
9844,7.66129241258935,2.72091319062052,0.330879101409073,360,"tm15","2015-07-24 01:25:00","Transit",0.620535743483983
9845,7.66129241258935,2.72091319062052,0.330879101409073,NA,"tm15","2015-07-24 01:31:00","Transit",0.620535743483983
9845,1.21164031789286,2.76843795036455,0.333151588165566,180,"tm15","2015-07-24 01:31:00","Transit",0.620535743483983
9846,1.21164031789286,2.76843795036455,0.333151588165566,NA,"tm15","2015-07-24 01:34:00","Transit",0.620535743483983
9846,7.66129241258935,2.72091319062052,0.330879101409073,300,"tm15","2015-07-24 01:34:00","Transit",0.620535743483983
9847,7.66129241258935,2.72091319062052,0.330879101409073,NA,"tm15","2015-07-24 01:39:00","Transit",0.620535743483983
