"seg.id","evi","dt","id","date","state"
57,1.65431420378777,NA,"emanuel",2019-05-24 18:31:29,"Slow-Unif"
57,1.32011429451771,421,"emanuel",2019-05-24 18:31:29,"Slow-Unif"
58,1.32011429451771,NA,"emanuel",2019-05-24 18:38:30,"Slow-Unif"
58,1.32100017793609,NA,"emanuel",2019-05-24 18:38:30,"Slow-Unif"
58,1.10665224168773,455,"emanuel",2019-05-24 18:38:30,"Slow-Unif"
59,1.10665224168773,374,"emanuel",2019-05-24 18:46:05,"Slow-Unif"
60,1.10665224168773,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,1.32100017793609,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,1.13008476736849,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,1.25425392826312,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,0.993155767770821,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,0.991446870079875,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,1.03776220610024,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,1.25144871736819,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,1.33419178738439,NA,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
60,1.45980226241544,3376,"emanuel",2019-05-24 18:52:19,"Slow-Turn"
61,1.45980226241544,NA,"emanuel",2019-05-24 19:48:35,"Unclassified"
61,1.33419178738439,NA,"emanuel",2019-05-24 19:48:35,"Unclassified"
61,1.59293313427799,NA,"emanuel",2019-05-24 19:48:35,"Unclassified"
61,1.1092631297683,NA,"emanuel",2019-05-24 19:48:35,"Unclassified"
61,0.56693465346868,NA,"emanuel",2019-05-24 19:48:35,"Unclassified"
61,0.74880366157442,415,"emanuel",2019-05-24 19:48:35,"Unclassified"
62,0.74880366157442,NA,"emanuel",2019-05-24 19:55:30,"Exploratory"
62,0.85283027555968,455,"emanuel",2019-05-24 19:55:30,"Exploratory"
63,0.85283027555968,NA,"emanuel",2019-05-24 20:03:05,"Slow-Unif"
63,0.710392691796792,NA,"emanuel",2019-05-24 20:03:05,"Slow-Unif"
63,0.536423893296052,NA,"emanuel",2019-05-24 20:03:05,"Slow-Unif"
63,0.389733029965486,1227,"emanuel",2019-05-24 20:03:05,"Slow-Unif"
64,0.389733029965486,NA,"emanuel",2019-05-24 20:23:32,"Unclassified"
64,0.286653350015419,NA,"emanuel",2019-05-24 20:23:32,"Unclassified"
64,0.402620165699312,414,"emanuel",2019-05-24 20:23:32,"Unclassified"
65,0.402620165699312,455,"emanuel",2019-05-24 20:30:26,"Slow-Unif"
66,0.402620165699312,NA,"emanuel",2019-05-24 20:38:01,"Slow-Unif"
66,0.286653350015419,NA,"emanuel",2019-05-24 20:38:01,"Slow-Unif"
66,0.389733029965486,NA,"emanuel",2019-05-24 20:38:01,"Slow-Unif"
66,0.780944862900649,NA,"emanuel",2019-05-24 20:38:01,"Slow-Unif"
66,0.86985794206248,NA,"emanuel",2019-05-24 20:38:01,"Slow-Unif"
66,1.05173578302342,NA,"emanuel",2019-05-24 20:38:01,"Slow-Unif"
66,0.718915877483107,397,"emanuel",2019-05-24 20:38:01,"Slow-Unif"
67,0.718915877483107,NA,"emanuel",2019-05-24 20:44:38,"Unclassified"
67,0.462268956430862,NA,"emanuel",2019-05-24 20:44:38,"Unclassified"
67,0.86985794206248,NA,"emanuel",2019-05-24 20:44:38,"Unclassified"
67,0.509629686842895,NA,"emanuel",2019-05-24 20:44:38,"Unclassified"
67,0.40981270772904,76743,"emanuel",2019-05-24 20:44:38,"Unclassified"
68,0.40981270772904,NA,"emanuel",2019-05-25 18:03:41,"Unclassified"
68,0.860247795607098,393,"emanuel",2019-05-25 18:03:41,"Unclassified"
69,0.860247795607098,NA,"emanuel",2019-05-25 18:10:14,"Unclassified"
69,0.836245290976214,NA,"emanuel",2019-05-25 18:10:14,"Unclassified"
69,1.10724352340628,NA,"emanuel",2019-05-25 18:10:14,"Unclassified"
69,0.576035611800885,NA,"emanuel",2019-05-25 18:10:14,"Unclassified"
