"seg.id","lulc","slope","dt","id","date","date.round","state","t.ar","rain"
120,1,2.05276533015528,300,"tm10",2015-01-27 19:51:00,2015-01-27 20:00:00,"Foraging",31.5,0
121,1,2.05276533015528,300,"tm10",2015-01-27 19:56:00,2015-01-27 20:00:00,"Foraging",31.5,0
122,1,2.05276533015528,NA,"tm10",2015-01-27 20:01:00,2015-01-27 20:00:00,"Foraging",31.5,0
122,1,2.772350777855,NA,"tm10",2015-01-27 20:01:00,2015-01-27 20:00:00,"Foraging",31.5,0
122,1,1.33246909548838,NA,"tm10",2015-01-27 20:01:00,2015-01-27 20:00:00,"Foraging",31.5,0
122,1,2.35546773648295,300,"tm10",2015-01-27 20:01:00,2015-01-27 20:00:00,"Foraging",31.5,0
123,1,2.35546773648295,NA,"tm10",2015-01-27 20:27:00,2015-01-27 20:00:00,"Foraging",31.5,0
123,1,1.1296256343949,NA,"tm10",2015-01-27 20:27:00,2015-01-27 20:00:00,"Foraging",31.5,0
123,1,1.35591799408432,1560,"tm10",2015-01-27 20:27:00,2015-01-27 20:00:00,"Foraging",31.5,0
124,1,1.35591799408432,360,"tm10",2015-01-27 20:33:00,2015-01-27 21:00:00,"Foraging",32,0
125,1,1.35591799408432,180,"tm10",2015-01-27 20:36:00,2015-01-27 21:00:00,"Foraging",32,0
126,1,1.35591799408432,NA,"tm10",2015-01-27 20:41:00,2015-01-27 21:00:00,"Foraging",32,0
126,1,1.03808809666642,300,"tm10",2015-01-27 20:41:00,2015-01-27 21:00:00,"Foraging",32,0
127,1,1.03808809666642,NA,"tm10",2015-01-27 20:46:00,2015-01-27 21:00:00,"Foraging",32,0
127,1,1.35591799408432,300,"tm10",2015-01-27 20:46:00,2015-01-27 21:00:00,"Foraging",32,0
128,1,1.35591799408432,NA,"tm10",2015-01-27 20:51:00,2015-01-27 21:00:00,"Foraging",32,0
128,1,1.03808809666642,NA,"tm10",2015-01-27 20:51:00,2015-01-27 21:00:00,"Foraging",32,0
128,1,1.49531660411864,300,"tm10",2015-01-27 20:51:00,2015-01-27 21:00:00,"Foraging",32,0
129,1,1.49531660411864,NA,"tm10",2015-01-27 20:57:00,2015-01-27 21:00:00,"Foraging",32,0
129,1,1.71035937385422,360,"tm10",2015-01-27 20:57:00,2015-01-27 21:00:00,"Foraging",32,0
130,1,1.71035937385422,180,"tm10",2015-01-27 21:00:00,2015-01-27 21:00:00,"Foraging",32,0
131,1,1.71035937385422,NA,"tm10",2015-01-27 21:05:00,2015-01-27 21:00:00,"Foraging",32,0
131,1,1.49531660411864,300,"tm10",2015-01-27 21:05:00,2015-01-27 21:00:00,"Foraging",32,0
132,1,1.49531660411864,NA,"tm10",2015-01-27 21:20:00,2015-01-27 21:00:00,"Foraging",32,0
132,1,1.71035937385422,900,"tm10",2015-01-27 21:20:00,2015-01-27 21:00:00,"Foraging",32,0
133,1,1.71035937385422,NA,"tm10",2015-01-27 21:26:00,2015-01-27 21:00:00,"Foraging",32,0
133,1,1.28657715058864,360,"tm10",2015-01-27 21:26:00,2015-01-27 21:00:00,"Foraging",32,0
134,1,1.28657715058864,NA,"tm10",2015-01-27 21:29:00,2015-01-27 21:00:00,"Foraging",32,0
134,1,1.03808809666642,180,"tm10",2015-01-27 21:29:00,2015-01-27 21:00:00,"Foraging",32,0
135,1,1.03808809666642,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,1.35591799408432,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,1.85631107548201,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,2.05961355499694,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,1.69500762889306,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,1.49858124326031,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,0.721851079349311,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,0.559375090115438,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,0.969474703121555,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,1,1.22802731570917,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,7,1.33612729204638,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,7,1.22301894655502,NA,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
135,7,4.07020369687306,300,"tm10",2015-01-27 21:34:00,2015-01-27 22:00:00,"Transit",29.4,0
136,7,4.07020369687306,NA,"tm10",2015-01-27 22:51:00,2015-01-27 23:00:00,"Foraging",27.9,0
136,3,3.83595682478802,NA,"tm10",2015-01-27 22:51:00,2015-01-27 23:00:00,"Foraging",27.9,0
136,1,1.72699583364036,4620,"tm10",2015-01-27 22:51:00,2015-01-27 23:00:00,"Foraging",27.9,0
137,1,1.72699583364036,NA,"tm10",2015-01-27 22:56:00,2015-01-27 23:00:00,"Foraging",27.9,0
137,3,3.83595682478802,NA,"tm10",2015-01-27 22:56:00,2015-01-27 23:00:00,"Foraging",27.9,0
137,7,3.34310184460299,300,"tm10",2015-01-27 22:56:00,2015-01-27 23:00:00,"Foraging",27.9,0
138,7,3.34310184460299,NA,"tm10",2015-01-27 23:01:00,2015-01-27 23:00:00,"Foraging",27.9,0
138,7,2.0928311260034,300,"tm10",2015-01-27 23:01:00,2015-01-27 23:00:00,"Foraging",27.9,0
139,7,2.0928311260034,NA,"tm10",2015-01-27 23:07:00,2015-01-27 23:00:00,"Foraging",27.9,0
139,3,2.53937289183783,NA,"tm10",2015-01-27 23:07:00,2015-01-27 23:00:00,"Foraging",27.9,0
139,7,3.39102991503348,360,"tm10",2015-01-27 23:07:00,2015-01-27 23:00:00,"Foraging",27.9,0
140,7,3.39102991503348,NA,"tm10",2015-01-27 23:10:00,2015-01-27 23:00:00,"Foraging",27.9,0
140,7,3.58436713655732,180,"tm10",2015-01-27 23:10:00,2015-01-27 23:00:00,"Foraging",27.9,0
141,7,3.58436713655732,300,"tm10",2015-01-27 23:15:00,2015-01-27 23:00:00,"Foraging",27.9,0
142,7,3.58436713655732,300,"tm10",2015-01-27 23:20:00,2015-01-27 23:00:00,"Foraging",27.9,0
143,7,3.58436713655732,NA,"tm10",2015-01-27 23:26:00,2015-01-27 23:00:00,"Foraging",27.9,0
143,3,4.15070005867303,360,"tm10",2015-01-27 23:26:00,2015-01-27 23:00:00,"Foraging",27.9,0
144,3,4.15070005867303,NA,"tm10",2015-01-27 23:29:00,2015-01-27 23:00:00,"Foraging",27.9,0
144,7,3.58436713655732,180,"tm10",2015-01-27 23:29:00,2015-01-27 23:00:00,"Foraging",27.9,0
145,7,3.58436713655732,NA,"tm10",2015-01-27 23:34:00,2015-01-28 00:00:00,"Foraging",27.5,0
145,3,4.15070005867303,NA,"tm10",2015-01-27 23:34:00,2015-01-28 00:00:00,"Foraging",27.5,0
145,3,6.23559685984237,300,"tm10",2015-01-27 23:34:00,2015-01-28 00:00:00,"Foraging",27.5,0
146,3,6.23559685984237,300,"tm10",2015-01-27 23:39:00,2015-01-28 00:00:00,"Foraging",27.5,0
147,3,6.23559685984237,NA,"tm10",2015-01-27 23:44:00,2015-01-28 00:00:00,"Foraging",27.5,0
147,3,8.25128050338384,300,"tm10",2015-01-27 23:44:00,2015-01-28 00:00:00,"Foraging",27.5,0
148,3,8.25128050338384,NA,"tm10",2015-01-27 23:50:00,2015-01-28 00:00:00,"Foraging",27.5,0
148,3,5.19808555983513,NA,"tm10",2015-01-27 23:50:00,2015-01-28 00:00:00,"Foraging",27.5,0
148,3,9.29980359228356,360,"tm10",2015-01-27 23:50:00,2015-01-28 00:00:00,"Foraging",27.5,0
149,3,9.29980359228356,NA,"tm10",2015-01-27 23:53:00,2015-01-28 00:00:00,"Foraging",27.5,0
149,3,5.19808555983513,180,"tm10",2015-01-27 23:53:00,2015-01-28 00:00:00,"Foraging",27.5,0
150,3,5.19808555983513,NA,"tm10",2015-01-27 23:58:00,2015-01-28 00:00:00,"Foraging",27.5,0
150,3,4.15830255835151,300,"tm10",2015-01-27 23:58:00,2015-01-28 00:00:00,"Foraging",27.5,0
151,3,4.15830255835151,900,"tm10",2015-01-28 00:13:00,2015-01-28 00:00:00,"Burrow",27.5,0
152,3,4.15830255835151,300,"tm10",2015-01-28 00:18:00,2015-01-28 00:00:00,"Burrow",27.5,0
153,3,4.15830255835151,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,3,6.46230974298628,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,3,6.56637114274177,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,3,5.73158967858546,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,3,7.14067098403009,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,3,8.276194799782,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,3,5.44921846825778,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,3,4.88359139958785,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,3,5.03848211398016,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,1,3.51411754759857,NA,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
153,1,3.40752173053033,67260,"tm10",2015-01-28 18:59:00,2015-01-28 19:00:00,"Transit",34.2,0
154,1,3.40752173053033,NA,"tm10",2015-01-28 19:19:00,2015-01-28 19:00:00,"Transit",34.2,0
154,1,3.51411754759857,NA,"tm10",2015-01-28 19:19:00,2015-01-28 19:00:00,"Transit",34.2,0
154,3,5.03848211398016,NA,"tm10",2015-01-28 19:19:00,2015-01-28 19:00:00,"Transit",34.2,0
154,3,4.68856455127135,1200,"tm10",2015-01-28 19:19:00,2015-01-28 19:00:00,"Transit",34.2,0
155,3,4.68856455127135,NA,"tm10",2015-01-28 19:24:00,2015-01-28 19:00:00,"Transit",34.2,0
155,3,5.03848211398016,NA,"tm10",2015-01-28 19:24:00,2015-01-28 19:00:00,"Transit",34.2,0
155,3,5.67264725291335,NA,"tm10",2015-01-28 19:24:00,2015-01-28 19:00:00,"Transit",34.2,0
155,1,3.40752173053033,NA,"tm10",2015-01-28 19:24:00,2015-01-28 19:00:00,"Transit",34.2,0
155,1,4.68085216279676,NA,"tm10",2015-01-28 19:24:00,2015-01-28 19:00:00,"Transit",34.2,0
155,1,6.41421959749505,300,"tm10",2015-01-28 19:24:00,2015-01-28 19:00:00,"Transit",34.2,0
156,1,6.41421959749505,NA,"tm10",2015-01-28 19:29:00,2015-01-28 19:00:00,"Transit",34.2,0
156,1,4.68085216279676,300,"tm10",2015-01-28 19:29:00,2015-01-28 19:00:00,"Transit",34.2,0
157,1,4.68085216279676,NA,"tm10",2015-01-28 19:34:00,2015-01-28 20:00:00,"Transit",31.6,0
157,3,6.31059142137155,NA,"tm10",2015-01-28 19:34:00,2015-01-28 20:00:00,"Transit",31.6,0
157,3,5.67264725291335,NA,"tm10",2015-01-28 19:34:00,2015-01-28 20:00:00,"Transit",31.6,0
157,3,5.03848211398016,300,"tm10",2015-01-28 19:34:00,2015-01-28 20:00:00,"Transit",31.6,0
158,3,5.03848211398016,NA,"tm10",2015-01-28 19:38:00,2015-01-28 20:00:00,"Transit",31.6,0
158,3,4.88359139958785,NA,"tm10",2015-01-28 19:38:00,2015-01-28 20:00:00,"Transit",31.6,0
158,1,3.55955928646057,NA,"tm10",2015-01-28 19:38:00,2015-01-28 20:00:00,"Transit",31.6,0
158,3,4.44168497549256,NA,"tm10",2015-01-28 19:38:00,2015-01-28 20:00:00,"Transit",31.6,0
158,3,4.28716820194202,NA,"tm10",2015-01-28 19:38:00,2015-01-28 20:00:00,"Transit",31.6,0
158,7,4.40785959252468,NA,"tm10",2015-01-28 19:38:00,2015-01-28 20:00:00,"Transit",31.6,0
158,7,2.00112194761515,240,"tm10",2015-01-28 19:38:00,2015-01-28 20:00:00,"Transit",31.6,0
159,7,2.00112194761515,NA,"tm10",2015-01-28 21:12:00,2015-01-28 21:00:00,"Transit",32.1,0
159,3,1.5422401439392,5640,"tm10",2015-01-28 21:12:00,2015-01-28 21:00:00,"Transit",32.1,0
160,3,1.5422401439392,NA,"tm10",2015-01-28 21:17:00,2015-01-28 21:00:00,"Transit",32.1,0
160,3,1.7073251576745,NA,"tm10",2015-01-28 21:17:00,2015-01-28 21:00:00,"Transit",32.1,0
160,3,2.53937289183783,NA,"tm10",2015-01-28 21:17:00,2015-01-28 21:00:00,"Transit",32.1,0
160,3,4.15070005867303,300,"tm10",2015-01-28 21:17:00,2015-01-28 21:00:00,"Transit",32.1,0
161,3,4.15070005867303,NA,"tm10",2015-01-28 21:48:00,2015-01-28 22:00:00,"Foraging",30,0
161,7,3.58436713655732,1860,"tm10",2015-01-28 21:48:00,2015-01-28 22:00:00,"Foraging",30,0
162,7,3.58436713655732,300,"tm10",2015-01-28 21:53:00,2015-01-28 22:00:00,"Foraging",30,0
163,7,3.58436713655732,NA,"tm10",2015-01-28 21:58:00,2015-01-28 22:00:00,"Foraging",30,0
163,3,5.5044358247425,300,"tm10",2015-01-28 21:58:00,2015-01-28 22:00:00,"Foraging",30,0
164,3,5.5044358247425,NA,"tm10",2015-01-28 22:03:00,2015-01-28 22:00:00,"Foraging",30,0
164,3,6.23559685984237,300,"tm10",2015-01-28 22:03:00,2015-01-28 22:00:00,"Foraging",30,0
165,3,6.23559685984237,NA,"tm10",2015-01-28 22:08:00,2015-01-28 22:00:00,"Foraging",30,0
165,3,5.5044358247425,300,"tm10",2015-01-28 22:08:00,2015-01-28 22:00:00,"Foraging",30,0
166,3,5.5044358247425,360,"tm10",2015-01-28 22:14:00,2015-01-28 22:00:00,"Foraging",30,0
167,3,5.5044358247425,180,"tm10",2015-01-28 22:17:00,2015-01-28 22:00:00,"Foraging",30,0
168,3,5.5044358247425,NA,"tm10",2015-01-28 22:22:00,2015-01-28 22:00:00,"Foraging",30,0
168,7,2.51087397300913,300,"tm10",2015-01-28 22:22:00,2015-01-28 22:00:00,"Foraging",30,0
169,7,2.51087397300913,NA,"tm10",2015-01-28 22:27:00,2015-01-28 22:00:00,"Foraging",30,0
169,3,5.5044358247425,300,"tm10",2015-01-28 22:27:00,2015-01-28 22:00:00,"Foraging",30,0
170,3,5.5044358247425,300,"tm10",2015-01-28 22:32:00,2015-01-28 23:00:00,"Foraging",28.2,0
171,3,5.5044358247425,NA,"tm10",2015-01-28 22:37:00,2015-01-28 23:00:00,"Foraging",28.2,0
171,7,2.51087397300913,NA,"tm10",2015-01-28 22:37:00,2015-01-28 23:00:00,"Foraging",28.2,0
171,7,2.18917133579065,NA,"tm10",2015-01-28 22:37:00,2015-01-28 23:00:00,"Foraging",28.2,0
171,1,3.51420253077824,300,"tm10",2015-01-28 22:37:00,2015-01-28 23:00:00,"Foraging",28.2,0
172,1,3.51420253077824,NA,"tm10",2015-01-28 22:42:00,2015-01-28 23:00:00,"Foraging",28.2,0
172,7,0.905945257673879,300,"tm10",2015-01-28 22:42:00,2015-01-28 23:00:00,"Foraging",28.2,0
173,7,0.905945257673879,300,"tm10",2015-01-28 22:47:00,2015-01-28 23:00:00,"Foraging",28.2,0
174,7,0.905945257673879,NA,"tm10",2015-01-28 22:52:00,2015-01-28 23:00:00,"Foraging",28.2,0
174,7,2.51087397300913,300,"tm10",2015-01-28 22:52:00,2015-01-28 23:00:00,"Foraging",28.2,0
175,7,2.51087397300913,NA,"tm10",2015-01-28 22:58:00,2015-01-28 23:00:00,"Foraging",28.2,0
175,7,0.905945257673879,360,"tm10",2015-01-28 22:58:00,2015-01-28 23:00:00,"Foraging",28.2,0
176,7,0.905945257673879,NA,"tm10",2015-01-28 23:01:00,2015-01-28 23:00:00,"Foraging",28.2,0
176,7,2.51087397300913,NA,"tm10",2015-01-28 23:01:00,2015-01-28 23:00:00,"Foraging",28.2,0
176,3,6.84127793578733,180,"tm10",2015-01-28 23:01:00,2015-01-28 23:00:00,"Foraging",28.2,0
177,3,6.84127793578733,NA,"tm10",2015-01-28 23:06:00,2015-01-28 23:00:00,"Foraging",28.2,0
177,3,5.87372971998994,NA,"tm10",2015-01-28 23:06:00,2015-01-28 23:00:00,"Foraging",28.2,0
177,1,4.90474970149912,300,"tm10",2015-01-28 23:06:00,2015-01-28 23:00:00,"Foraging",28.2,0
178,1,4.90474970149912,NA,"tm10",2015-01-28 23:11:00,2015-01-28 23:00:00,"Foraging",28.2,0
178,3,5.87372971998994,NA,"tm10",2015-01-28 23:11:00,2015-01-28 23:00:00,"Foraging",28.2,0
178,7,0.905945257673879,NA,"tm10",2015-01-28 23:11:00,2015-01-28 23:00:00,"Foraging",28.2,0
178,1,3.51420253077824,300,"tm10",2015-01-28 23:11:00,2015-01-28 23:00:00,"Foraging",28.2,0
179,1,3.51420253077824,NA,"tm10",2015-01-28 23:16:00,2015-01-28 23:00:00,"Transit",28.2,0
179,1,3.72989821374072,300,"tm10",2015-01-28 23:16:00,2015-01-28 23:00:00,"Transit",28.2,0
180,1,3.72989821374072,NA,"tm10",2015-01-28 23:22:00,2015-01-28 23:00:00,"Transit",28.2,0
180,3,2.11674710049963,NA,"tm10",2015-01-28 23:22:00,2015-01-28 23:00:00,"Transit",28.2,0
180,3,1.56885826162317,360,"tm10",2015-01-28 23:22:00,2015-01-28 23:00:00,"Transit",28.2,0
181,3,1.56885826162317,NA,"tm10",2015-01-28 23:25:00,2015-01-28 23:00:00,"Transit",28.2,0
181,7,3.13049663219857,180,"tm10",2015-01-28 23:25:00,2015-01-28 23:00:00,"Transit",28.2,0
182,7,3.13049663219857,NA,"tm10",2015-01-28 23:30:00,2015-01-29 00:00:00,"Transit",28,0
182,7,2.75060253807391,NA,"tm10",2015-01-28 23:30:00,2015-01-29 00:00:00,"Transit",28,0
182,7,3.34310184460299,NA,"tm10",2015-01-28 23:30:00,2015-01-29 00:00:00,"Transit",28,0
182,3,3.83595682478802,NA,"tm10",2015-01-28 23:30:00,2015-01-29 00:00:00,"Transit",28,0
182,7,4.07020369687306,300,"tm10",2015-01-28 23:30:00,2015-01-29 00:00:00,"Transit",28,0
183,7,4.07020369687306,NA,"tm10",2015-01-28 23:54:00,2015-01-29 00:00:00,"Foraging",28,0
183,7,1.22301894655502,1440,"tm10",2015-01-28 23:54:00,2015-01-29 00:00:00,"Foraging",28,0
184,7,1.22301894655502,NA,"tm10",2015-01-28 23:59:00,2015-01-29 00:00:00,"Foraging",28,0
184,1,0.476469000141821,NA,"tm10",2015-01-28 23:59:00,2015-01-29 00:00:00,"Foraging",28,0
184,1,3.16811637241628,300,"tm10",2015-01-28 23:59:00,2015-01-29 00:00:00,"Foraging",28,0
185,1,3.16811637241628,NA,"tm10",2015-01-29 00:05:00,2015-01-29 00:00:00,"Transit",28,0
185,7,4.65314053771984,NA,"tm10",2015-01-29 00:05:00,2015-01-29 00:00:00,"Transit",28,0
185,7,2.00112194761515,360,"tm10",2015-01-29 00:05:00,2015-01-29 00:00:00,"Transit",28,0
186,7,2.00112194761515,NA,"tm10",2015-01-29 00:37:00,2015-01-29 01:00:00,"Transit",27.6,0
186,3,1.12709375532476,1920,"tm10",2015-01-29 00:37:00,2015-01-29 01:00:00,"Transit",27.6,0
187,3,1.12709375532476,NA,"tm10",2015-01-29 00:42:00,2015-01-29 01:00:00,"Transit",27.6,0
187,3,3.07984325699134,NA,"tm10",2015-01-29 00:42:00,2015-01-29 01:00:00,"Transit",27.6,0
187,3,2.49305569408495,NA,"tm10",2015-01-29 00:42:00,2015-01-29 01:00:00,"Transit",27.6,0
187,3,4.72694901017927,300,"tm10",2015-01-29 00:42:00,2015-01-29 01:00:00,"Transit",27.6,0
188,3,4.72694901017927,NA,"tm10",2015-01-29 00:57:00,2015-01-29 01:00:00,"Transit",27.6,0
188,3,6.46230974298628,NA,"tm10",2015-01-29 00:57:00,2015-01-29 01:00:00,"Transit",27.6,0
188,3,6.56637114274177,900,"tm10",2015-01-29 00:57:00,2015-01-29 01:00:00,"Transit",27.6,0
189,3,6.56637114274177,NA,"tm10",2015-01-29 01:02:00,2015-01-29 01:00:00,"Transit",27.6,0
189,3,6.46230974298628,NA,"tm10",2015-01-29 01:02:00,2015-01-29 01:00:00,"Transit",27.6,0
189,3,4.15830255835151,NA,"tm10",2015-01-29 01:02:00,2015-01-29 01:00:00,"Transit",27.6,0
189,3,5.19808555983513,300,"tm10",2015-01-29 01:02:00,2015-01-29 01:00:00,"Transit",27.6,0
190,3,5.19808555983513,NA,"tm10",2015-01-29 01:07:00,2015-01-29 01:00:00,"Transit",27.6,0
190,3,3.53202143425228,300,"tm10",2015-01-29 01:07:00,2015-01-29 01:00:00,"Transit",27.6,0
191,3,3.53202143425228,NA,"tm10",2015-01-29 01:12:00,2015-01-29 01:00:00,"Transit",27.6,0
191,3,5.19808555983513,NA,"tm10",2015-01-29 01:12:00,2015-01-29 01:00:00,"Transit",27.6,0
191,3,8.25128050338384,300,"tm10",2015-01-29 01:12:00,2015-01-29 01:00:00,"Transit",27.6,0
192,3,8.25128050338384,NA,"tm10",2015-01-29 01:26:00,2015-01-29 01:00:00,"Transit",27.6,0
192,3,6.23559685984237,NA,"tm10",2015-01-29 01:26:00,2015-01-29 01:00:00,"Transit",27.6,0
192,3,5.5044358247425,NA,"tm10",2015-01-29 01:26:00,2015-01-29 01:00:00,"Transit",27.6,0
192,7,3.58436713655732,840,"tm10",2015-01-29 01:26:00,2015-01-29 01:00:00,"Transit",27.6,0
193,7,3.58436713655732,NA,"tm10",2015-01-29 01:31:00,2015-01-29 02:00:00,"Transit",26.6,0
193,7,3.39102991503348,NA,"tm10",2015-01-29 01:31:00,2015-01-29 02:00:00,"Transit",26.6,0
193,3,2.53937289183783,300,"tm10",2015-01-29 01:31:00,2015-01-29 02:00:00,"Transit",26.6,0
194,3,2.53937289183783,NA,"tm10",2015-01-29 01:36:00,2015-01-29 02:00:00,"Transit",26.6,0
194,7,2.0928311260034,NA,"tm10",2015-01-29 01:36:00,2015-01-29 02:00:00,"Transit",26.6,0
194,3,1.5422401439392,NA,"tm10",2015-01-29 01:36:00,2015-01-29 02:00:00,"Transit",26.6,0
194,7,3.97888729884555,300,"tm10",2015-01-29 01:36:00,2015-01-29 02:00:00,"Transit",26.6,0
195,7,3.97888729884555,5880,"tm10",2015-01-29 03:14:00,2015-01-29 03:00:00,"Foraging",26.1,0
196,7,3.97888729884555,NA,"tm10",2015-01-29 03:17:00,2015-01-29 03:00:00,"Foraging",26.1,0
196,7,4.07020369687306,NA,"tm10",2015-01-29 03:17:00,2015-01-29 03:00:00,"Foraging",26.1,0
196,3,3.83595682478802,180,"tm10",2015-01-29 03:17:00,2015-01-29 03:00:00,"Foraging",26.1,0
197,3,3.83595682478802,NA,"tm10",2015-01-29 03:37:00,2015-01-29 04:00:00,"Foraging",26,0
197,7,4.07020369687306,NA,"tm10",2015-01-29 03:37:00,2015-01-29 04:00:00,"Foraging",26,0
197,1,3.16811637241628,1200,"tm10",2015-01-29 03:37:00,2015-01-29 04:00:00,"Foraging",26,0
198,1,3.16811637241628,360,"tm10",2015-01-29 03:43:00,2015-01-29 04:00:00,"Foraging",26,0
199,1,3.16811637241628,180,"tm10",2015-01-29 03:46:00,2015-01-29 04:00:00,"Foraging",26,0
200,1,3.16811637241628,300,"tm10",2015-01-29 03:51:00,2015-01-29 04:00:00,"Foraging",26,0
201,1,3.16811637241628,NA,"tm10",2015-01-29 03:56:00,2015-01-29 04:00:00,"Foraging",26,0
201,7,4.07020369687306,300,"tm10",2015-01-29 03:56:00,2015-01-29 04:00:00,"Foraging",26,0
202,7,4.07020369687306,NA,"tm10",2015-01-29 04:01:00,2015-01-29 04:00:00,"Foraging",26,0
202,7,3.97888729884555,300,"tm10",2015-01-29 04:01:00,2015-01-29 04:00:00,"Foraging",26,0
203,7,3.97888729884555,900,"tm10",2015-01-29 04:16:00,2015-01-29 04:00:00,"Foraging",26,0
204,7,3.97888729884555,NA,"tm10",2015-01-29 04:35:00,2015-01-29 05:00:00,"Foraging",25.7,0
204,7,3.34310184460299,1140,"tm10",2015-01-29 04:35:00,2015-01-29 05:00:00,"Foraging",25.7,0
205,7,3.34310184460299,NA,"tm10",2015-01-29 04:40:00,2015-01-29 05:00:00,"Foraging",25.7,0
205,7,3.97888729884555,NA,"tm10",2015-01-29 04:40:00,2015-01-29 05:00:00,"Foraging",25.7,0
205,3,1.5422401439392,300,"tm10",2015-01-29 04:40:00,2015-01-29 05:00:00,"Foraging",25.7,0
206,3,1.5422401439392,NA,"tm10",2015-01-29 04:59:00,2015-01-29 05:00:00,"Foraging",25.7,0
206,7,2.00112194761515,NA,"tm10",2015-01-29 04:59:00,2015-01-29 05:00:00,"Foraging",25.7,0
206,3,1.12709375532476,1140,"tm10",2015-01-29 04:59:00,2015-01-29 05:00:00,"Foraging",25.7,0
207,3,1.12709375532476,NA,"tm10",2015-01-29 05:04:00,2015-01-29 05:00:00,"Foraging",25.7,0
207,3,4.28716820194202,300,"tm10",2015-01-29 05:04:00,2015-01-29 05:00:00,"Foraging",25.7,0
208,3,4.28716820194202,300,"tm10",2015-01-29 05:09:00,2015-01-29 05:00:00,"Burrow",25.7,0
209,3,4.28716820194202,300,"tm10",2015-01-29 05:14:00,2015-01-29 05:00:00,"Burrow",25.7,0
210,3,4.28716820194202,300,"tm10",2015-01-29 05:19:00,2015-01-29 05:00:00,"Burrow",25.7,0
211,3,4.28716820194202,300,"tm10",2015-01-29 05:24:00,2015-01-29 05:00:00,"Burrow",25.7,0
212,3,4.28716820194202,300,"tm10",2015-01-29 05:29:00,2015-01-29 05:00:00,"Burrow",25.7,0
213,3,4.28716820194202,NA,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
213,7,4.40785959252468,NA,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
213,1,3.34378676900539,NA,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
213,1,1.61748899168444,NA,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
213,1,0.704690860303463,NA,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
213,1,2.07869327346349,NA,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
213,1,1.25441270810724,NA,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
213,1,1.02786620931144,NA,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
213,1,0.997781110145081,240,"tm10",2015-01-29 05:33:00,2015-01-29 06:00:00,"Transit",25.1,0
214,1,0.997781110145081,NA,"tm10",2015-01-29 21:03:00,2015-01-29 21:00:00,"Transit",24.8,0.4
214,1,1.65526928865336,55800,"tm10",2015-01-29 21:03:00,2015-01-29 21:00:00,"Transit",24.8,0.4
215,1,1.65526928865336,NA,"tm10",2015-01-29 21:08:00,2015-01-29 21:00:00,"Transit",24.8,0.4
215,1,0.997781110145081,NA,"tm10",2015-01-29 21:08:00,2015-01-29 21:00:00,"Transit",24.8,0.4
215,1,1.28059755421526,300,"tm10",2015-01-29 21:08:00,2015-01-29 21:00:00,"Transit",24.8,0.4
