"seg.id","dist2rd","slope","ndvi","dt","id","date","date.round","state","lunar","t.ar","rain"
66,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-26 22:12:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
66,87.2577743530273,6.46230974298628,0.845003075725948,NA,"tm10",2015-01-26 22:12:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
66,69.4800033569336,4.72694901017927,0.841416908377163,300,"tm10",2015-01-26 22:12:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
67,69.4800033569336,4.72694901017927,0.841416908377163,NA,"tm10",2015-01-26 22:17:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
67,45.1300010681152,6.23559685984237,0.808105901801189,NA,"tm10",2015-01-26 22:17:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
67,66.4577789306641,8.25128050338384,0.82462859846887,300,"tm10",2015-01-26 22:17:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
68,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-26 22:22:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
68,45.1300010681152,6.23559685984237,0.808105901801189,NA,"tm10",2015-01-26 22:22:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
68,24.411111831665,5.5044358247425,0.694134037669186,300,"tm10",2015-01-26 22:22:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
69,24.411111831665,5.5044358247425,0.694134037669186,240,"tm10",2015-01-26 22:26:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
70,24.411111831665,5.5044358247425,0.694134037669186,NA,"tm10",2015-01-26 22:32:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
70,45.1300010681152,6.23559685984237,0.808105901801189,360,"tm10",2015-01-26 22:32:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
71,45.1300010681152,6.23559685984237,0.808105901801189,NA,"tm10",2015-01-26 22:54:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
71,24.411111831665,5.5044358247425,0.694134037669186,1320,"tm10",2015-01-26 22:54:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
72,24.411111831665,5.5044358247425,0.694134037669186,360,"tm10",2015-01-26 23:00:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
73,24.411111831665,5.5044358247425,0.694134037669186,NA,"tm10",2015-01-26 23:03:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
73,45.1300010681152,6.23559685984237,0.808105901801189,180,"tm10",2015-01-26 23:03:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
74,45.1300010681152,6.23559685984237,0.808105901801189,300,"tm10",2015-01-26 23:08:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
75,45.1300010681152,6.23559685984237,0.808105901801189,300,"tm10",2015-01-26 23:13:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
76,45.1300010681152,6.23559685984237,0.808105901801189,NA,"tm10",2015-01-26 23:19:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
76,66.4577789306641,8.25128050338384,0.82462859846887,360,"tm10",2015-01-26 23:19:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
77,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-26 23:22:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
77,87.2577743530273,6.46230974298628,0.845003075725948,180,"tm10",2015-01-26 23:22:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
78,87.2577743530273,6.46230974298628,0.845003075725948,NA,"tm10",2015-01-26 23:27:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
78,66.4577789306641,8.25128050338384,0.82462859846887,300,"tm10",2015-01-26 23:27:00,2015-01-26 23:00:00,"Foraging",0.428734740671871,25.9,0
79,66.4577789306641,8.25128050338384,0.82462859846887,300,"tm10",2015-01-26 23:32:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
80,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-26 23:38:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
80,48.8655548095703,9.38609546815926,0.758537016808164,NA,"tm10",2015-01-26 23:38:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
80,74.5966644287109,9.29980359228356,0.7994582426445,360,"tm10",2015-01-26 23:38:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
81,74.5966644287109,9.29980359228356,0.7994582426445,180,"tm10",2015-01-26 23:41:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
82,74.5966644287109,9.29980359228356,0.7994582426445,NA,"tm10",2015-01-26 23:46:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
82,100.954444885254,2.96151661113875,0.828351548380185,300,"tm10",2015-01-26 23:46:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
83,100.954444885254,2.96151661113875,0.828351548380185,NA,"tm10",2015-01-26 23:51:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
83,115.566665649414,3.53202143425228,0.838093904500079,300,"tm10",2015-01-26 23:51:00,2015-01-27 00:00:00,"Foraging",0.428734740671871,25.6,0
84,115.566665649414,3.53202143425228,0.838093904500079,360,"tm10",2015-01-26 23:57:00,2015-01-27 00:00:00,"Burrow",0.428734740671871,25.6,0
85,115.566665649414,3.53202143425228,0.838093904500079,180,"tm10",2015-01-27 00:00:00,2015-01-27 00:00:00,"Burrow",0.534847298625425,25.6,0
86,115.566665649414,3.53202143425228,0.838093904500079,300,"tm10",2015-01-27 00:05:00,2015-01-27 00:00:00,"Burrow",0.534847298625425,25.6,0
87,115.566665649414,3.53202143425228,0.838093904500079,300,"tm10",2015-01-27 00:10:00,2015-01-27 00:00:00,"Burrow",0.534847298625425,25.6,0
88,115.566665649414,3.53202143425228,0.838093904500079,61260,"tm10",2015-01-27 17:11:00,2015-01-27 17:00:00,"Burrow",0.534847298625425,33.5,0
